51355685274,bfd,20,121
51355710649,gbf,164,257
51355738258,fdg,237,132
51355765092,bgg,193,124
51355774011,eae,267,199
51355785867,dbg,169,5
51355814385,ddc,182,53
51355822808,ecc,106,220
51355823335,gad,92,37
51355863351,ceb,297,69
51355890955,gfb,261,210
51355900109,fdf,239,160
51355922498,dae,178,66
51355930771,dgd,24,55
51355948281,bbg,161,56
51355961646,bac,4,243
51355985865,gcd,80,26
51355986360,fcf,68,42
51355998985,feb,289,32
51356011307,ffd,164,158
51356031348,efg,127,312
51356037596,fba,128,152
51356046027,fgg,239,106
51356047534,agf,176,5
51356049750,fcb,132,12
51356084042,bag,217,94
51356099193,eda,160,80
51356124402,ffa,229,89
51356127520,cga,172,305
51356135670,daf,187,48
51356165918,cgd,20,22
51356186228,fdb,140,135
51356188494,ede,36,84
51356192878,eeg,37,249
51356194645,acc,277,201
51356197286,bge,111,93
51356215503,agd,40,19
51356220529,agg,13,104
51356226640,cdf,51,177
51356238880,dfb,67,85
51356263974,bbc,107,191
51356309379,cag,22,92
51356320677,fba,2,127
51356328637,abd,215,75
51356341280,dbe,244,30
51356363394,cef,240,167
51356390628,cec,228,162
51356413974,bdb,139,25
51356418082,age,204,67
51356418129,geb,145,278
51356433915,ccf,46,137
51356476205,agd,160,16
51356476675,eef,93,214
51356493668,dfc,30,344
51356501196,edb,39,262
51356559090,bec,40,79
51356560453,ccc,232,46
51356564335,dce,201,140
51356567969,ffc,202,51
51356584848,ecd,41,73
51356614634,adg,172,66
51356622290,ace,112,5
51356623800,gga,24,92
51356666902,bfb,120,194
51356703086,ged,102,70
51356706961,ddg,154,29
51356709810,aac,285,164
51356744629,gcg,293,199
51356747484,ddd,40,24
51356749480,feg,76,303
51356756872,fbg,216,148
51356760855,cge,157,5
51356765706,fed,130,227
51356775061,fdg,254,137
51356803842,aee,199,92
51356810188,fcd,265,139
51356822904,gcc,127,46
51356846574,dda,134,32
51356894177,fab,246,62
51356906299,aef,286,89
51356929525,gdc,113,127
51356957022,fag,240,152
51356971119,caf,151,21
51357008777,gcg,33,183
51357018430,gba,216,230
51357021674,eeg,243,244
51357063425,cff,276,59
51357063617,gfb,48,247
51357122745,egc,253,89
51357127517,aea,282,124
51357145456,bdg,133,347
51357146784,gec,143,107
51357161414,cgg,193,40
51357239205,ggg,229,204
51357246268,fca,33,37
51357249669,egb,75,61
51357256653,gcg,171,199
51357260265,ccf,168,138
51357272656,ffa,49,80
51357290526,edg,180,199
51357312184,bce,1,126
51357320729,bfb,68,164
51357320926,faf,70,73
51357340275,bbb,245,249
51357345111,edd,108,419
51357348604,ece,206,159
51357370124,dcb,27,159
51357386074,fbb,58,17
51357422838,gde,161,79
51357454973,gbc,13,131
51357480115,eaf,93,139
51357482303,egf,11,352
51357490131,ceg,71,168
51357499222,gbg,266,198
51357499324,cce,224,205
51357543290,cgb,91,106
51357569433,bca,251,80
51357585770,cad,193,170
51357615760,ccb,295,166
51357627201,beg,174,34
51357671294,bfc,166,272
51357676366,fdd,298,67
51357680378,bff,110,446
51357704040,fdb,190,139
51357707457,dge,145,89
51357736287,efc,288,40
51357739332,afg,222,124
51357743206,ccg,284,407
51357757531,eea,36,206
51357768345,edg,234,183
51357772409,fca,284,38
51357807801,fbe,158,322
51357808999,beb,187,237
51357859529,aed,294,66
51357872062,dfe,115,316
51357877455,gaf,163,354
51357902292,fgc,152,126
51357917604,beb,47,194
51357923915,bbf,24,117
51357924616,cac,285,148
51357950387,fea,190,44
51357956495,bed,174,257
51357963568,agc,56,95
51357973388,ebc,204,235
51358002974,fde,241,121
51358009947,cdb,278,237
51358042809,bee,262,110
51358055407,aec,130,164
51358064006,gfd,206,258
51358081545,bdf,184,12
51358089862,ecb,75,130
51358099753,gcc,187,49
51358128632,dba,266,113
51358140115,cdg,184,259
51358147958,cbg,122,43
51358158090,abb,102,224
51358174560,aeb,50,186
51358212253,bbd,103,122
51358215855,gfa,203,187
51358238979,fdg,205,141
51358250551,ebb,253,66
51358252092,dab,267,5
51358258585,efb,165,303
51358266709,bfa,271,80
51358286082,adb,15,31
51358291778,bcd,135,75
51358306437,bda,30,65
51358309710,eee,14,316
51358311294,fdc,257,162
51358320608,dga,293,79
51358325448,abc,242,138
51358325545,gge,4,104
51358332236,dee,190,75
51358358851,bdd,114,253
51358383596,dfa,21,58
51358401174,efg,231,312
51358408469,dff,137,94
51358418819,gcc,112,50
51358433968,ged,92,60
51358435992,adb,256,26
51358446932,abd,77,72
51358477454,add,133,17
51358486851,eeb,73,253
51358490012,dfb,145,71
51358502943,cab,224,62
51358519887,cca,107,126
51358546541,cdg,27,295
51358563018,ged,204,48
51358573848,ggd,89,181
51358605755,aac,263,170
51358621896,cgc,7,135
51358648836,cfd,249,148
51358661764,edf,242,203
51358692760,afa,42,172
51358701043,gcf,279,139
51358717434,afe,40,9
51358719279,aca,106,38
51358738501,cfd,138,161
51358771798,dde,265,222
51358809894,bcc,32,102
51358813972,abe,233,185
51358817854,bfg,91,11
51358818480,ddf,290,148
51358824137,gaa,11,182
51358838925,eec,253,106
51358850095,eab,17,244
51358869353,gea,17,320
51358876139,gbe,257,187
51358885073,daa,10,215
51358898371,fda,27,197
51358905436,dbb,43,46
51358928285,bde,277,113
51358941201,gba,11,234
51358953351,dca,62,304
51358959144,dag,190,94
51358968735,deb,236,52
51358974280,gfg,46,238
51358974373,egg,150,110
51358974479,bcb,90,80
51358978821,cda,113,253
51358988255,fce,80,185
51358995442,dca,278,322
51358998528,bge,41,74
51359003788,gcb,17,70
51359021117,agg,61,118
51359067422,gdb,218,96
51359114352,def,291,5
51359124563,bab,32,89
51359148063,aea,108,116
51359154578,fag,103,121
51359228664,dag,232,107
51359240765,bbd,65,102
51359242070,cgc,245,130
51359247548,cba,271,105
51359276453,edb,225,290
51359288867,dcc,100,275
51359302890,eea,186,228
51359308203,ced,280,5
51359314577,gef,130,145
51359316589,fce,118,188
51359378157,ege,198,316
51359385300,baf,35,72
51359407676,gdf,109,46
51359419614,cde,188,289
51359432497,eba,56,272
51359445788,bdg,34,350
51359454154,aag,250,168
51359468070,bdc,45,168
51359471752,gbf,224,292
51359499118,fac,60,73
51359505685,bga,71,50
51359507046,dag,287,88
51359516048,gac,35,214
51359528044,fgd,122,265
51359577611,caa,241,5
51359592831,fec,172,60
51359627243,adg,5,68
51359649358,afb,229,59
51359655468,agg,75,132
51359688031,cea,121,125
51359693292,gcd,149,27
51359709377,gag,263,84
51359734911,agf,237,5
51359754158,cfa,127,174
51359754811,acg,6,212
51359762171,egd,219,252
51359797433,aad,228,127
51359820130,aef,129,80
51359857443,afg,107,110
51359860393,aaa,234,55
51359883029,ebe,142,119
51359886963,efe,299,191
51359887385,afa,39,161
51359906007,aeb,183,172
51359947421,bea,271,145
51359959045,dfa,116,61
51359966787,eed,219,18
51359978450,aff,298,155
51360051644,gcg,130,193
51360060571,fga,244,69
51360070259,afb,200,49
51360073210,bbe,22,109
51360074225,deg,236,112
51360088162,efa,76,96
51360102580,dgc,289,147
51360104969,cbc,282,72
51360112980,edf,221,184
51360122235,afd,128,249
51360146488,eda,199,95
51360164058,abf,130,91
51360173683,efe,65,175
51360199088,dfg,4,27
51360206939,geb,45,280
51360264276,gga,296,78
51360267865,dac,51,116
51360296996,ffe,113,27
51360298510,gae,259,299
51360301010,dab,297,5
51360304027,feg,45,266
51360309417,dae,228,62
51360312045,dec,90,181
51360312282,ebg,286,5
51360321211,fbc,223,128
51360330432,aaf,240,232
51360337676,gfc,96,25
51360339425,cbd,97,90
51360366678,dbf,56,209
51360379414,faf,296,81
51360435264,aed,111,77
51360439609,ecc,191,215
51360479129,gcg,158,191
51360495823,cfc,263,13
51360498435,bba,54,312
51360498687,dfe,61,278
51360500472,ebd,121,232
51360527374,bba,268,336
51360553605,fae,180,80
51360570649,dbg,39,5
51360591410,adc,276,320
51360638214,ggb,91,131
51360650125,adf,250,220
51360661926,bcf,66,323
51360665953,dbd,163,78
51360668486,fca,136,31
51360699579,dag,36,82
51360709470,gbc,29,149
51360713617,ebg,204,5
51360732239,bbg,288,59
51360788830,fff,81,174
51360789922,gfc,210,26
51360803033,cfe,214,120
51360828770,cca,131,132
51360834895,bef,57,44
51360838835,efd,89,168
51360846079,fcd,235,144
51360859002,ecg,219,173
51360860654,abg,20,25
51360868836,bcb,254,84
51360882763,cbb,198,136
51360897737,gce,228,220
51360903777,deg,191,98
51360920871,dcb,38,155
51360930814,ccf,44,114
51360936111,ddg,206,34
51360940595,fbd,286,175
51360941825,bcc,92,102
51360948729,gdf,250,49
51360985870,bdc,260,191
51360995304,ffa,121,79
51361000032,eaa,68,135
51361028131,ead,146,91
51361045663,cbe,279,11
51361089287,acb,12,40
51361091917,deg,109,98
51361093535,fgf,109,215
51361099448,cge,148,5
51361105343,cfb,129,362
51361119724,fef,228,260
51361126238,bba,57,393
51361130007,eab,291,217
51361133838,gee,53,109
51361137677,aca,113,39
51361176375,gdg,180,499
51361180565,dde,215,204
51361182447,aea,226,138
51361184605,ade,32,10
51361215461,egd,202,219
51361233636,beb,244,219
51361249821,aae,210,99
51361270871,ffb,287,141
51361275756,bgf,42,111
51361283455,cea,127,136
51361286520,feb,241,31
51361309581,fba,135,129
51361322659,bda,261,76
51361330030,fff,197,139
51361331741,aea,222,135
51361342343,cee,28,89
51361357909,gfa,117,201
51361363683,gfe,20,203
51361401075,dgb,80,147
51361410292,ada,254,101
51361417603,ebe,277,134
51361443910,fdg,108,159
51361446706,baa,272,155
51361455804,bgg,57,146
51361468893,fcc,91,162
51361474020,afc,242,147
51361483916,gca,33,174
51361491154,agb,217,141
51361520880,eef,150,177
51361569313,edg,63,208
51361571478,fbe,30,379
51361577069,gdd,218,338
51361589970,ega,91,49
51361608421,ded,52,301
51361651030,ddb,149,183
51361655398,fca,132,31
51361659407,egb,281,51
51361662327,fge,243,272
51361677060,afa,132,128
51361701700,bfg,34,10
51361725037,bde,110,132
51361734126,dcg,26,15
51361762681,bgf,229,122
51361777863,ega,86,52
51361792650,bcb,40,99
51361792937,acd,233,145
51361808879,cac,62,171
51361818125,fcg,198,205
51361822026,dgf,29,36
51361827638,ggg,166,218
51361851076,gbf,235,344
51361860035,fcb,40,9
51361864076,cdc,197,352
51361925934,bfb,64,170
51361941638,cbf,68,74
51361968374,aga,148,48
51361969435,eec,78,87
51361992027,eff,111,167
51361995251,cfg,230,5
51362010270,efg,288,280
51362011613,bgc,186,72
51362013996,gda,248,55
51362022513,bac,149,218
51362030881,ggf,98,279
51362035448,bed,169,213
51362060236,bad,120,176
51362082376,abd,1,65
51362114899,egg,177,88
51362118274,dff,18,78
51362168877,edc,199,249
51362170365,cdg,132,306
51362172155,bfd,50,108
51362206520,cgf,65,59
51362220026,fad,150,214
51362223907,gfa,53,172
51362228561,gdg,38,479
51362279583,gag,163,91
51362304283,cag,297,80
51362309462,bcg,61,220
51362310874,aab,292,84
51362320132,gfb,160,239
51362331303,dcf,27,56
51362331759,cdf,77,171
51362356651,bff,289,388
51362364991,cbc,286,68
51362381248,agb,138,125
51362381374,ggg,118,183
51362401438,egc,89,79
51362413798,cfg,222,5
51362414768,dee,80,75
51362437538,edd,136,477
51362442191,efa,47,101
51362459108,bgc,262,83
51362505354,agg,147,146
51362511165,egd,287,177
51362539100,fec,35,51
51362547208,afb,248,50
51362576883,dad,279,182
51362603564,aba,56,67
51362610605,fce,9,199
51362650303,dgb,113,173
51362650770,eaf,298,133
51362653252,gca,34,201
51362653550,aac,90,154
51362684997,ffg,224,47
51362691765,fgb,128,162
51362704352,ccd,107,43
51362708158,dcc,62,220
51362723227,dbc,104,125
51362752463,aeb,159,156
51362761063,fcc,97,131
51362761539,bae,291,88
51362774293,dfd,224,38
51362776185,dcg,156,16
51362789970,agf,249,5
51362802735,gdd,145,348
51362822074,abg,111,20
51362831061,cec,187,155
51362833104,bag,233,109
51362833160,bea,298,172
51362834707,acf,297,21
51362852080,cae,196,144
51362862510,bed,180,185
51362903920,aeb,1,168
51362908934,gge,26,95
51362909608,dgc,97,173
51362914575,bab,253,102
51362914860,dea,28,242
51362942919,eba,128,236
51362969689,fdf,156,185
51363021789,cef,169,153
51363041543,dgg,286,75
51363068098,bca,37,91
51363072760,bad,193,200
51363105797,dda,143,31
51363122521,aga,200,48
51363125173,eca,125,101
51363133048,faa,39,39
51363135762,gcd,80,26
51363137939,dcd,125,186
51363141120,gba,69,241
51363214732,ece,256,149
51363216451,edb,126,339
51363218840,fgd,88,283
51363221668,dbb,238,50
51363229882,acc,149,215
51363233650,fff,287,118
51363235423,gag,39,91
51363244465,baa,73,184
51363258962,ecd,151,60
51363264373,bec,41,88
51363267213,ebb,188,72
51363296292,geg,227,180
51363311993,daf,128,45
51363314293,egd,115,189
51363317127,cfa,230,154
51363318357,gcc,260,53
51363363304,dfc,135,288
51363388467,ecf,269,387
51363393269,cca,215,130
51363401256,bgb,27,109
51363406583,gab,230,110
51363425069,fee,270,51
51363456820,cda,61,263
51363461081,ccc,37,44
51363482555,eac,200,165
51363498384,fge,172,312
51363510155,cfg,287,5
51363524166,efe,35,208
51363526898,bgd,134,9
51363528510,cda,88,294
51363544757,fac,147,70
51363571121,cdd,92,13
51363601201,cga,234,317
51363601486,ace,266,5
51363603755,gff,250,323
51363605212,fcf,124,36
51363632864,agd,51,17
51363635451,abb,282,255
51363652765,dbd,220,67
51363657722,dfa,51,58
51363660287,dgc,102,166
51363696238,edd,202,467
51363704303,cde,172,291
51363714358,bdg,279,336
51363723551,bfe,91,57
51363805908,gbd,48,158
51363812479,agg,3,167
51363822924,dgf,256,37
51363829266,bed,171,192
51363853246,afc,164,139
51363910940,agb,250,121
51363917165,ecc,156,212
51363928869,fae,246,89
51363953196,abd,3,61
51363960847,ggc,200,99
51363975676,ffg,71,47
51363983551,aed,51,64
51363991230,eab,232,230
51364041267,gee,287,100
51364078504,ebf,54,192
51364087526,fbf,13,239
51364095350,aeg,259,175
51364144187,gbb,88,118
51364145274,cad,252,188
51364169844,fdg,222,139
51364177006,aef,67,93
51364179126,agg,174,198
51364218480,cag,223,93
51364221433,egc,198,86
51364242833,abe,254,220
51364254534,bgg,263,131
51364256433,eaa,288,135
51364269218,gac,172,226
51364275752,fgf,234,184
51364280716,feg,99,316
51364297012,bca,282,93
51364330539,cgd,58,19
51364346547,fag,81,101
51364370836,gea,297,371
51364384938,ddc,152,48
51364393224,gfc,214,29
51364396126,ega,204,41
51364434494,fgc,87,142
51364436303,bdc,224,189
51364442466,gfd,73,281
51364462893,gad,270,43
51364467759,cgb,67,108
51364476224,bcc,160,102
51364483070,bbb,220,239
51364489927,ffd,283,137
51364490036,cce,6,174
51364491072,cca,15,143
51364522145,bcd,6,78
51364522976,fbe,232,413
51364524579,dba,42,113
51364543324,eae,130,183
51364545790,dca,26,257
51364546552,ddc,40,40
51364554832,fcg,204,172
51364577159,dcc,60,195
51364584228,bdg,94,325
51364585182,bbd,29,120
51364608201,ddb,268,192
51364632505,ada,89,99
51364648225,cce,210,194
51364652443,dbd,204,77
51364671046,fcd,93,158
51364671663,cba,82,102
51364672717,edd,107,532
51364682254,dac,205,105
51364712823,cge,297,5
51364735303,fca,90,34
51364757387,dgg,298,63
51364795645,gef,207,143
51364811943,efe,178,212
51364842646,ceg,293,166
51364846923,cbe,200,12
51364861158,dbe,160,32
51364862921,dea,124,278
51364900847,bee,31,118
51364926889,gec,219,109
51364941744,bdd,3,275
51364944823,eca,128,92
51364957336,aag,296,199
51364958335,bed,252,211
51364958542,ecd,261,52
51364979321,eea,36,205
51364986453,baa,193,178
51364987087,bfe,227,66
51364995914,aef,88,83
51365003023,caa,216,5
51365003172,gcg,232,175
51365017539,adc,13,278
51365019517,bec,3,86
51365046881,cda,4,270
51365084711,gff,242,335
51365086024,fdd,3,79
51365092447,adb,62,28
51365093901,ced,216,5
51365106602,caf,97,17
51365108725,dfc,264,328
51365114961,dgd,277,46
51365121086,afe,143,9
51365162447,cgb,97,123
51365163260,bdg,159,360
51365169087,dce,213,163
51365170418,fgg,124,103
51365182030,aeb,96,183
51365183496,eag,84,171
51365187526,eeg,4,197
51365190014,ccf,76,112
51365196860,cff,20,50
51365209186,dac,260,92
51365219669,dgb,184,190
51365231721,ddd,179,25
51365256593,ccb,181,177
51365316846,gdc,272,143
51365320086,bee,92,108
51365332981,bdd,60,272
51365343332,fbd,231,208
51365344861,bdb,53,24
51365360604,gbc,254,166
51365402008,fed,198,215
51365402595,beg,206,27
51365402795,cgf,205,66
51365403489,efd,223,146
51365409777,dcd,230,191
51365414945,bad,232,172
51365426418,afa,129,112
51365460620,fgb,18,140
51365475617,cdf,146,141
51365514500,ecf,218,344
51365515055,aab,167,71
51365523215,fea,101,45
51365557648,gda,78,61
51365579746,dbf,70,211
51365595088,cdc,257,418
51365603728,gga,60,75
51365605189,ggg,42,155
51365609787,edg,249,187
51365620309,bef,256,48
51365639897,ded,199,291
51365645253,efe,126,218
51365725062,eef,8,191
51365742038,ggb,83,108
51365746722,ede,170,89
51365771119,aee,88,84
51365785619,fea,177,47
51365786985,ffc,244,52
51365791806,faa,189,36
51365800321,agc,268,97
51365818996,ceb,183,77
51365835482,gaa,105,207
51365844793,ccb,282,164
51365846826,bde,216,150
51365868182,eae,59,157
51365874754,dge,264,101
51365884098,bdc,128,162
51365901915,cfc,121,14
51365943835,ebc,103,227
51365964276,ffa,37,67
51365968190,cad,50,186
51365969555,fab,88,61
51365973005,gad,100,51
51365975536,bab,29,98
51365977996,gcg,196,171
51366015712,dfb,32,72
51366023908,gae,32,278
51366028078,cdb,15,279
51366030137,egf,295,408
51366033460,bgd,195,7
51366069746,aff,38,131
51366070218,fge,195,258
51366080833,daa,199,184
51366085449,ddd,120,22
51366091801,abc,198,149
51366114630,eee,185,262
51366119810,bbc,29,173
51366131187,gge,119,96
51366141495,dfc,249,364
51366152009,cgc,255,153
51366162716,aaa,175,61
51366172084,eeb,253,215
51366177087,dbf,141,223
51366186449,ebe,250,142
51366189082,geb,94,226
51366221409,dag,43,89
51366290980,fef,279,249
51366292874,bcb,138,87
51366309843,age,97,71
51366323007,aeg,20,140
51366325713,fda,132,179
51366344583,afg,259,115
51366382096,fac,190,74
51366383992,ccf,13,127
51366384939,fee,17,44
51366387277,gge,202,100
51366387291,cfd,30,178
51366389224,eaf,204,150
51366394216,bcf,82,293
51366402814,add,72,19
51366405958,add,90,21
51366419718,gcb,200,56
51366453497,dbb,82,59
51366455836,dgc,152,134
51366459352,gfg,19,233
51366464913,baf,282,67
51366466528,fdb,258,147
51366482111,ddf,142,158
51366484895,aad,243,132
51366489692,aca,240,32
51366505932,ggd,8,188
51366506102,gga,260,64
51366533298,dac,254,80
51366541814,dcg,90,17
51366557069,egf,187,465
51366580938,abb,156,290
51366599577,bfc,279,269
51366607215,gad,24,44
51366631842,fbb,280,14
51366637823,ecg,271,153
51366653319,cgg,90,36
51366667900,bad,121,170
51366679800,fge,142,232
51366692635,ead,155,90
51366696353,acg,90,250
51366708287,bae,42,103
51366712832,fbg,2,164
51366733802,aaf,104,238
51366743093,aee,1,78
51366770792,afe,255,7
51366773056,caa,61,5
51366785349,dad,4,169
51366786242,fbc,140,148
51366836304,fga,31,80
51366838504,bdf,118,14
51366841063,ceb,290,90
51366851359,daf,251,53
51366852430,eba,232,205
51366856804,dbg,216,5
51366874134,cfa,116,170
51366896755,cga,169,351
51366902777,efc,285,38
51366964372,bce,210,134
51366965783,bag,157,124
51366966236,cfe,189,99
51366985225,aag,289,220
51366988870,dbe,67,32
51367025882,gbg,93,203
51367056911,abf,247,91
51367058004,gce,87,195
51367063018,bab,27,87
51367066734,edf,74,156
51367079802,gde,131,91
51367087870,aae,26,97
51367094320,dee,69,73
51367095638,dfc,44,298
51367119545,cab,69,54
51367186533,ged,228,48
51367190015,bbf,67,119
51367194304,fgd,248,243
51367205179,dgf,293,36
51367209818,adg,17,60
51367215842,efb,85,342
51367216629,edb,131,372
51367229712,dfg,203,27
51367239446,aec,7,142
51367240351,fdd,176,71
51367245389,bcd,209,77
51367248642,adc,34,241
51367261645,bcg,246,217
51367288789,cgd,32,15
51367294124,bba,13,448
51367324208,agb,27,113
51367338618,dae,258,55
51367371602,deb,209,52
51367378114,bfa,136,94
51367422436,fac,172,59
51367449906,ccg,2,366
51367452012,acd,180,156
51367468438,gaf,280,375
51367504598,ced,217,5
51367514216,ffb,299,114
51367546587,fdc,98,174
51367554606,cce,125,223
51367560365,bfe,190,65
51367562262,faf,65,64
51367571290,dca,181,285
51367581997,dfe,204,266
51367588961,ecb,42,126
51367595420,ggc,269,85
51367596596,ccf,70,138
51367596741,deg,227,99
51367600590,fbb,39,11
51367610442,agd,202,15
51367617354,ecg,157,154
51367621139,gad,209,40
51367625241,cbg,120,37
51367647247,ecg,285,160
51367692508,gba,78,209
51367702181,aag,262,198
51367706313,dfa,67,62
51367714145,cef,241,182
51367715398,bga,95,59
51367716526,bbg,199,53
51367796779,afg,5,135
51367805538,abc,118,172
51367824371,cbd,297,77
51367825403,bec,163,69
51367871856,aaf,156,261
51367895322,gdb,84,96
51367896287,fde,80,140
51367921118,bge,46,66
51367946042,agb,269,100
51367981443,dea,60,252
51367990543,dda,167,33
51367993686,gdc,292,167
51367999532,eff,178,187
51368011673,egc,15,98
51368095919,ebd,225,199
51368114317,dcg,71,14
51368123066,gbe,197,160
51368127420,dga,276,89
51368130815,eed,179,16
51368131016,gfg,242,207
51368141897,fcg,74,201
51368149934,eda,208,106
51368156657,dfa,211,54
51368159670,aad,62,106
51368192245,cdd,90,14
51368213786,gcf,159,143
51368227702,ege,46,297
51368267064,afg,247,139
51368267168,fda,112,211
51368271925,dfe,42,292
51368289403,dde,26,167
51368299192,ffe,52,27
51368315079,bce,165,111
51368356277,ece,226,147
51368402691,gfb,91,248
51368415255,ebb,293,82
51368419904,dec,197,146
51368434781,cga,250,347
51368448508,fae,227,92
51368461972,eff,202,203
51368475205,gdf,231,45
51368479751,afe,292,6
51368483658,baf,243,64
51368490588,abe,167,237
51368499824,cbb,117,137
51368503403,bbe,119,116
51368508820,gfe,189,188
51368517715,aea,228,135
51368522338,bea,109,141
51368525871,ggg,225,134
51368553789,bge,164,63
51368618917,bgc,72,70
51368628301,aac,89,130
51368632181,deb,212,49
51368649583,cae,1,169
51368661033,cfc,274,13
51368668312,efg,60,238
51368706225,cdc,22,342
51368741254,ebb,264,77
51368759910,cdg,255,351
51368779379,efb,42,342
51368786035,def,187,5
51368789801,dgb,100,207
51368801913,ffd,102,163
51368810032,agb,259,96
51368810253,fgb,155,126
51368837786,dec,107,169
51368857531,gfc,14,32
51368869024,fed,274,236
51368876587,bfg,152,9
51368889913,dab,228,5
51368904726,edf,117,138
51368910359,bgc,150,80
51368917836,dfg,14,23
51368940710,cdc,26,359
51368962794,edd,91,452
51368968206,eaa,20,157
51368987340,bcc,206,105
51368994458,ggb,284,96
51368997008,dcb,122,181
51368997667,ddf,83,145
51369021965,aba,265,79
51369059993,bgb,167,101
51369064660,ccg,145,413
51369066436,afe,283,5
51369066546,cac,271,189
51369087102,baa,205,181
51369110974,fce,76,193
51369114522,gff,63,314
51369127240,fdf,35,173
51369132586,cec,98,145
51369145410,baf,277,75
51369211099,dgc,35,123
51369224387,ggd,50,197
51369225863,ddf,286,121
51369226644,ebf,31,224
51369247241,ecb,165,120
51369255267,gbe,175,163
51369262158,fcd,293,173
51369263799,cea,79,141
51369268192,ega,119,37
51369272531,gcg,107,152
51369299164,egd,48,190
51369317040,gee,177,94
51369349031,dbc,34,123
51369349622,cfd,283,183
51369419272,fgg,41,119
51369428456,dff,281,69
51369430316,ggf,217,279
51369439083,dec,239,136
51369454601,ece,93,164
51369460180,efc,163,35
51369476188,bge,92,61
51369481919,aab,1,73
51369482999,fdc,42,168
51369489100,cee,194,94
51369509474,gcc,58,62
51369570104,dag,254,74
51369577991,fdf,14,188
51369596176,bef,147,50
51369605471,aeg,59,159
51369649299,abe,189,253
51369649514,gbf,98,374
51369671022,abc,47,156
51369671586,cfb,2,383
51369685947,cca,89,160
51369709348,gcb,91,57
51369713192,aba,238,67
51369720359,fad,26,214
51369729790,dec,198,146
51369747305,aef,74,75
51369751020,fca,202,34
51369788736,gee,176,109
51369792538,cge,144,5
51369796930,dgc,171,109
51369813189,dfd,249,43
51369841366,cec,162,143
51369866118,dgg,145,63
51369910762,gfa,68,153
51369944775,egb,167,52
51369949054,fda,126,192
51369951999,gbc,1,147
51369957840,edg,172,196
51369968885,afd,129,226
51369978281,fba,234,143
51369979466,ddb,130,163
51370000131,cda,219,226
51370034240,cde,252,285
51370053840,afc,271,165
51370107520,agc,294,90
51370107843,adf,127,235
51370109172,egb,181,56
51370113619,acb,247,38
51370128455,gag,14,89
51370159943,bgf,131,145
51370161569,ddd,163,25
51370175230,aaa,119,71
51370198538,ecc,5,245
51370241421,fea,64,51
51370254012,agf,38,5
51370260040,eec,147,94
51370260598,efa,270,120
51370283415,dac,38,74
51370296935,gcd,247,23
51370296937,afg,18,116
51370302155,gad,278,46
51370316326,gaa,210,217
51370322217,cfg,78,5
51370341213,fbe,10,400
51370389857,fbb,294,9
51370403995,edb,8,416
51370404136,eab,213,211
51370421978,bag,292,101
51370444795,cbe,138,12
51370451573,fdg,279,129
51370452024,eeb,87,202
51370459826,ded,84,232
51370460641,cfa,135,156
51370515806,ebg,56,5
51370525726,bda,177,68
51370529858,fee,203,47
51370530872,eag,202,153
51370542173,bfb,246,147
51370567661,gcf,44,138
51370568342,gdd,241,330
51370572268,abb,159,232
51370576964,gec,277,99
51370584130,fdf,197,218
51370602111,bga,159,49
51370643758,geb,1,201
51370647133,acf,39,22
51370681059,ccf,76,133
51370681546,bac,275,215
51370704335,ccd,187,36
51370709701,edc,93,216
51370721511,cbf,174,72
51370737301,fac,194,53
51370757179,caf,297,14
51370758102,cfc,61,15
51370764342,cad,246,215
51370787049,acf,169,21
51370793028,beb,261,186
51370808126,bgg,203,110
51370843190,ebd,93,179
51370850508,ddg,16,30
51370851173,ade,97,8
51370856089,cgg,103,30
51370856330,gfa,37,179
51370862237,fga,6,92
51370864229,ebg,295,5
51370925998,fag,290,97
51370935682,eed,57,17
51370947634,cdc,255,387
51370965143,gea,190,382
51370965637,ada,156,93
51370994470,ccc,219,36
51370997159,ddf,85,140
51371034870,dcf,183,44
51371035146,gfg,265,246
51371046763,ebc,296,267
51371070325,fed,239,264
51371075415,abg,242,18
51371081402,ebd,64,148
51371081645,bgg,21,100
51371083611,feb,16,29
51371127857,egg,114,73
51371210350,ffd,127,166
51371217792,fee,237,49
51371220303,bgg,210,99
51371246755,fec,48,43
51371247726,ffb,128,109
51371274352,fcb,178,8
51371312110,dba,256,131
51371323817,gae,296,325
51371340294,geg,60,199
51371375023,dda,287,39
51371376584,fca,25,27
51371381779,adf,21,192
51371386670,aed,31,55
51371388288,bfb,296,164
51371405476,dfg,270,22
51371410781,aee,94,92
51371418837,ebb,51,90
51371483749,beg,65,23
51371485869,ged,256,52
51371498253,edf,64,146
51371514941,dee,20,73
51371542554,cca,2,139
51371548423,fef,120,253
51371554540,fcf,184,34
51371563264,bcf,131,249
51371579832,bdc,78,168
51371588201,gbb,1,128
51371590082,bbb,196,203
51371590561,eed,257,15
51371598915,gab,208,97
51371602417,ffg,277,43
51371605692,cbc,261,75
51371613456,acd,123,182
51371632247,cef,259,200
51371660399,bfd,86,116
51371666607,dcf,241,37
51371669977,gbd,281,175
51371691790,abd,285,50
51371697442,ggf,82,276
51371715253,eea,138,217
51371728149,eee,30,256
51371728539,ced,35,5
51371743818,dff,297,55
51371744976,fge,39,185
51371760623,fdc,242,136
51371778686,aeb,12,208
51371783267,aee,24,95
51371788465,acc,62,176
51371799877,efd,185,119
51371814516,cce,193,205
51371839271,fee,70,42
